Marque;Carburant;puiss_max;CO2;masse_ordma_min;Carrosserie;boite;gamme2;Cat_CO2
JAGUAR;GO;177.0;159.0;1839;BERLINE;A;SUPERIEURE;D
JAGUAR;GO;120.0;135.0;1804;BERLINE;A;SUPERIEURE;C
JAGUAR;GO;147.0;135.0;1804;BERLINE;A;SUPERIEURE;C
JAGUAR;GO;120.0;139.0;1804;BERLINE;A;SUPERIEURE;C
JAGUAR;GO;147.0;139.0;1804;BERLINE;A;SUPERIEURE;C
JAGUAR;ES;177.0;207.0;1730;BERLINE;A;SUPERIEURE;F
JAGUAR;ES;250.0;224.0;1840;BERLINE;A;SUPERIEURE;F
JAGUAR;ES;250.0;229.0;1948;BERLINE;A;SUPERIEURE;F
JAGUAR;GO;120.0;135.0;1844;BREAK;A;SUPERIEURE;C
JAGUAR;GO;147.0;135.0;1844;BREAK;A;SUPERIEURE;C
JAGUAR;GO;120.0;139.0;1844;BREAK;A;SUPERIEURE;C
JAGUAR;GO;147.0;139.0;1844;BREAK;A;SUPERIEURE;C
JAGUAR;GO;202.0;163.0;1940;BREAK;A;SUPERIEURE;E
JAGUAR;GO;177.0;163.0;1940;BREAK;A;SUPERIEURE;E
JAGUAR;ES;375.0;270.0;1949;BERLINE;A;LUXE;G
JAGUAR;ES;375.0;270.0;1939;BERLINE;A;LUXE;G
JAGUAR;GO;202.0;167.0;1893;BERLINE;A;LUXE;E
JAGUAR;GO;202.0;159.0;1843;BERLINE;A;LUXE;D
JAGUAR;ES;250.0;224.0;1824;BERLINE;A;LUXE;F
JAGUAR;ES;250.0;224.0;1834;BERLINE;A;LUXE;F
JAGUAR;ES;250.0;234.0;1940;BERLINE;A;LUXE;F
JAGUAR;ES;250.0;234.0;1953;BERLINE;A;LUXE;F
JAGUAR;ES;375.0;292.0;1839;CABRIOLET;A;LUXE;G
JAGUAR;ES;405.0;292.0;1839;CABRIOLET;A;LUXE;G
JAGUAR;ES;375.0;292.0;1824;COUPE;A;LUXE;G
JAGUAR;ES;405.0;292.0;1824;COUPE;A;LUXE;G
JAGUAR;ES;283.0;264.0;1734;CABRIOLET;A;LUXE;G
JAGUAR;ES;283.0;264.0;1719;COUPE;A;LUXE;G
JAGUAR LAND ROVER LIMITED;ES;276.0;328.0;2564;TS TERRAINS/CHEMINS;A;SUPERIEURE;G
JAGUAR LAND ROVER LIMITED;GO;155.0;224.0;2575;TS TERRAINS/CHEMINS;A;SUPERIEURE;F
JAGUAR LAND ROVER LIMITED;GO;188.0;230.0;2575;TS TERRAINS/CHEMINS;A;SUPERIEURE;F
JAGUAR LAND ROVER LIMITED;GO;110.0;165.0;1835;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JAGUAR LAND ROVER LIMITED;GO;110.0;185.0;1845;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
JAGUAR LAND ROVER LIMITED;GO;110.0;158.0;1765;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
JAGUAR LAND ROVER LIMITED;GO;140.0;185.0;1845;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
JAGUAR LAND ROVER LIMITED;ES;177.0;224.0;1815;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;F
JAGUAR LAND ROVER LIMITED;ES;375.0;322.0;2397;TS TERRAINS/CHEMINS;A;LUXE;G
JAGUAR LAND ROVER LIMITED;ES;375.0;322.0;2437;TS TERRAINS/CHEMINS;A;LUXE;G
JAGUAR LAND ROVER LIMITED;GO;190.0;196.0;2227;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;190.0;196.0;2366;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;250.0;229.0;2426;TS TERRAINS/CHEMINS;A;LUXE;F
JAGUAR LAND ROVER LIMITED;GO;250.0;229.0;2522;TS TERRAINS/CHEMINS;A;LUXE;F
JAGUAR LAND ROVER LIMITED;GO;110.0;149.0;1705;TS TERRAINS/CHEMINS;M;LUXE;D
JAGUAR LAND ROVER LIMITED;GO;110.0;169.0;1720;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;110.0;129.0;1615;TS TERRAINS/CHEMINS;M;LUXE;C
JAGUAR LAND ROVER LIMITED;GO;140.0;149.0;1705;TS TERRAINS/CHEMINS;M;LUXE;D
JAGUAR LAND ROVER LIMITED;GO;140.0;169.0;1720;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;ES;177.0;199.0;1690;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;110.0;149.0;1735;TS TERRAINS/CHEMINS;M;LUXE;D
JAGUAR LAND ROVER LIMITED;GO;110.0;174.0;1750;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;110.0;133.0;1645;TS TERRAINS/CHEMINS;M;LUXE;C
JAGUAR LAND ROVER LIMITED;GO;140.0;149.0;1735;TS TERRAINS/CHEMINS;M;LUXE;D
JAGUAR LAND ROVER LIMITED;GO;140.0;174.0;1750;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;ES;177.0;199.0;1720;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;ES;375.0;298.0;2402;TS TERRAINS/CHEMINS;A;LUXE;G
JAGUAR LAND ROVER LIMITED;ES;375.0;298.0;2448;TS TERRAINS/CHEMINS;A;LUXE;G
JAGUAR LAND ROVER LIMITED;ES;250.0;249.0;2214;TS TERRAINS/CHEMINS;A;LUXE;F
JAGUAR LAND ROVER LIMITED;ES;250.0;249.0;2281;TS TERRAINS/CHEMINS;A;LUXE;F
JAGUAR LAND ROVER LIMITED;GO;190.0;194.0;2183;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;190.0;194.0;2249;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;215.0;199.0;2183;TS TERRAINS/CHEMINS;A;LUXE;E
JAGUAR LAND ROVER LIMITED;GO;215.0;199.0;2249;TS TERRAINS/CHEMINS;A;LUXE;E
JEEP;GO;120.0;172.0;1680;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JEEP;GO;100.0;172.0;1680;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JEEP;GO;100.0;161.0;1634;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JEEP;GO;100.0;161.0;1609;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JEEP;ES;259.0;327.0;2382;TS TERRAINS/CHEMINS;A;SUPERIEURE;G
JEEP;ES;259.0;329.0;2382;TS TERRAINS/CHEMINS;A;SUPERIEURE;G
JEEP;GO;177.0;218.0;2347;TS TERRAINS/CHEMINS;A;SUPERIEURE;F
JEEP;GO;140.0;218.0;2347;TS TERRAINS/CHEMINS;A;SUPERIEURE;F
JEEP;ES;344.0;328.0;2418;TS TERRAINS/CHEMINS;A;SUPERIEURE;G
JEEP;GO;184.0;198.0;2403;TS TERRAINS/CHEMINS;A;SUPERIEURE;E
JEEP;ES;344.0;327.0;2418;TS TERRAINS/CHEMINS;A;SUPERIEURE;G
JEEP;GO;147.0;187.0;1945;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JEEP;GO;147.0;209.0;1945;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;F
JEEP;GO;147.0;213.0;1933;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;F
JEEP;GO;147.0;227.0;1933;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;F
JEEP;ES;209.0;256.0;1828;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;G
JEEP;ES;209.0;263.0;1828;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;G
JEEP;GO;147.0;217.0;2128;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;F
JEEP;GO;147.0;194.0;2128;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;E
JEEP;GO;147.0;217.0;2073;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;F
JEEP;GO;147.0;230.0;2073;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;F
JEEP;ES;209.0;265.0;1995;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;G
JEEP;ES;209.0;273.0;1995;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;G
KIA;GO;85.0;124.0;1557;MONOSPACE;M;MOY-INFERIEURE;C
KIA;GO;100.0;159.0;1587;MONOSPACE;A;MOY-INFERIEURE;D
KIA;GO;100.0;127.0;1567;MONOSPACE;M;MOY-INFERIEURE;C
KIA;GO;100.0;132.0;1567;MONOSPACE;M;MOY-INFERIEURE;C
KIA;ES;99.0;149.0;1458;MONOSPACE;M;MOY-INFERIEURE;D
KIA;ES;99.0;154.0;1458;MONOSPACE;M;MOY-INFERIEURE;D
KIA;GO;85.0;124.0;1581;MONOSPACE;M;MOY-INFERIEURE;C
KIA;GO;100.0;159.0;1600;MONOSPACE;A;MOY-INFERIEURE;D
KIA;GO;100.0;127.0;1591;MONOSPACE;M;MOY-INFERIEURE;C
KIA;GO;100.0;132.0;1591;MONOSPACE;M;MOY-INFERIEURE;C
KIA;ES;99.0;149.0;1483;MONOSPACE;M;MOY-INFERIEURE;D
KIA;ES;99.0;154.0;1483;MONOSPACE;M;MOY-INFERIEURE;D
KIA;GO;94.0;114.0;1375;BERLINE;M;MOY-INFERIEURE;B
KIA;ES;99.0;140.0;1267;BERLINE;M;MOY-INFERIEURE;C
KIA;GO;66.0;109.0;1365;BERLINE;M;MOY-INFERIEURE;B
KIA;GO;94.0;145.0;1385;BERLINE;A;MOY-INFERIEURE;D
KIA;GO;94.0;108.0;1375;BERLINE;M;MOY-INFERIEURE;B
KIA;GO;81.0;114.0;1375;BERLINE;M;MOY-INFERIEURE;B
KIA;ES;73.2;130.0;1258;BERLINE;M;MOY-INFERIEURE;C
KIA;ES;73.2;135.0;1258;BERLINE;M;MOY-INFERIEURE;C
KIA;ES;99.0;140.0;1301;BERLINE;A;MOY-INFERIEURE;C
KIA;ES;99.0;140.0;1268;BERLINE;M;MOY-INFERIEURE;C
KIA;GO;66.0;117.0;1411;BREAK;M;MOY-INFERIEURE;B
KIA;GO;94.0;149.0;1441;BREAK;A;MOY-INFERIEURE;D
KIA;GO;94.0;117.0;1420;BREAK;M;MOY-INFERIEURE;B
KIA;GO;81.0;149.0;1441;BREAK;A;MOY-INFERIEURE;D
KIA;GO;81.0;117.0;1420;BREAK;M;MOY-INFERIEURE;B
KIA;ES;99.0;144.0;1348;BREAK;A;MOY-INFERIEURE;D
KIA;ES;99.0;134.0;1316;BREAK;M;MOY-INFERIEURE;C
KIA;ES;99.0;138.0;1316;BREAK;M;MOY-INFERIEURE;C
KIA;GO;100.0;158.0;1581;BERLINE;A;MOY-SUPERIEURE;D
KIA;GO;100.0;133.0;1559;BERLINE;M;MOY-SUPERIEURE;C
KIA;ES;50.7;99.0;915;BERLINE;M;INFERIEURE;A
KIA;ES;50.7;99.0;920;BERLINE;M;INFERIEURE;A
KIA;ES;62.5;125.0;950;BERLINE;A;INFERIEURE;C
KIA;ES;62.5;105.0;930;BERLINE;M;INFERIEURE;B
KIA;ES;62.5;109.0;925;BERLINE;M;INFERIEURE;B
KIA;ES;62.5;100.0;930;BERLINE;M;INFERIEURE;A
KIA;GO;55.0;94.0;1189;BERLINE;M;MOY-INFERIEURE;A
KIA;GO;55.0;94.0;1191;BERLINE;M;MOY-INFERIEURE;A
KIA;GO;55.0;85.0;1155;BERLINE;M;MOY-INFERIEURE;A
KIA;GO;66.0;109.0;1238;BERLINE;M;MOY-INFERIEURE;B
KIA;GO;66.0;109.0;1239;BERLINE;M;MOY-INFERIEURE;B
KIA;GO;66.0;113.0;1238;BERLINE;M;MOY-INFERIEURE;B
KIA;GO;66.0;113.0;1239;BERLINE;M;MOY-INFERIEURE;B
KIA;ES;80.0;150.0;1168;BERLINE;A;MOY-INFERIEURE;D
KIA;ES;80.0;128.0;1133;BERLINE;M;MOY-INFERIEURE;C
KIA;ES;80.0;130.0;1141;BERLINE;M;MOY-INFERIEURE;C
KIA;ES;62.5;114.0;1099;BERLINE;M;MOY-INFERIEURE;B
KIA;ES;62.5;114.0;1104;BERLINE;M;MOY-INFERIEURE;B
KIA;GO;145.0;155.0;1795;TS TERRAINS/CHEMINS;M;SUPERIEURE;D
KIA;GO;145.0;155.0;1862;TS TERRAINS/CHEMINS;M;SUPERIEURE;D
KIA;GO;145.0;178.0;1919;TS TERRAINS/CHEMINS;A;SUPERIEURE;E
KIA;GO;145.0;159.0;1891;TS TERRAINS/CHEMINS;M;SUPERIEURE;D
KIA;GO;94.0;155.0;1360;MINISPACE;A;INFERIEURE;D
KIA;GO;94.0;129.0;1345;MINISPACE;M;INFERIEURE;C
KIA;ES;103.0;149.0;1245;MINISPACE;M;INFERIEURE;D
KIA;GO;135.0;189.0;1676;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
KIA;GO;100.0;179.0;1676;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
KIA;GO;100.0;183.0;1676;TS TERRAINS/CHEMINS;A;MOY-SUPERIEURE;E
KIA;GO;100.0;149.0;1600;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
KIA;GO;100.0;156.0;1600;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
KIA;GO;85.0;139.0;1490;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;C
KIA;GO;85.0;147.0;1490;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
KIA;GO;85.0;135.0;1490;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;C
KIA;GO;85.0;143.0;1490;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
KIA;ES;99.0;149.0;1380;TS TERRAINS/CHEMINS;M;MOY-SUPERIEURE;D
KIA;GO;66.0;119.0;1345;MINISPACE;M;INFERIEURE;B
KIA;GO;85.0;125.0;1356;MINISPACE;M;INFERIEURE;C
KIA;ES;66.2;140.0;1253;MINISPACE;M;INFERIEURE;C
KIA;ES;91.5;139.0;1255;MINISPACE;M;INFERIEURE;C
KIA;ES;91.5;154.0;1269;MINISPACE;A;INFERIEURE;D
LADA;ES;61.0;225.0;1285;TS TERRAINS/CHEMINS;M;INFERIEURE;F
LADA;ES;64.0;155.0;1135;BREAK;M;INFERIEURE;D
LADA;ES;72.0;150.0;1178;BREAK;M;MOY-INFERIEURE;D
LADA;ES;72.0;150.0;1178;BERLINE;M;MOY-INFERIEURE;D
LAMBORGHINI;ES;515.0;370.0;1765;COUPE;A;LUXE;G
LAMBORGHINI;ES;515.0;370.0;1815;COUPE;A;LUXE;G
LAMBORGHINI;ES;405.0;341.0;1545;COUPE;M;LUXE;G
LAMBORGHINI;ES;412.0;341.0;1545;COUPE;M;LUXE;G
LAMBORGHINI;ES;405.0;315.0;1545;COUPE;A;LUXE;G
LAMBORGHINI;ES;412.0;315.0;1545;COUPE;A;LUXE;G
LAMBORGHINI;ES;412.0;351.0;1575;COUPE;M;LUXE;G
LAMBORGHINI;ES;412.0;325.0;1575;COUPE;A;LUXE;G
LAMBORGHINI;ES;405.0;354.0;1675;CABRIOLET;M;LUXE;G
LAMBORGHINI;ES;405.0;330.0;1675;CABRIOLET;A;LUXE;G
LAMBORGHINI;ES;412.0;354.0;1705;CABRIOLET;M;LUXE;G
LAMBORGHINI;ES;412.0;330.0;1705;CABRIOLET;A;LUXE;G
LAMBORGHINI;ES;419.0;344.0;1505;CABRIOLET;M;LUXE;G
LAMBORGHINI;ES;419.0;319.0;1505;CABRIOLET;A;LUXE;G
LAMBORGHINI;ES;419.0;350.0;1640;CABRIOLET;M;LUXE;G
LAMBORGHINI;ES;419.0;327.0;1640;CABRIOLET;A;LUXE;G
LANCIA;ES;88.0;146.0;1395;BERLINE;M;MOY-INFERIEURE;D
LANCIA;GO;88.0;120.0;1485;BERLINE;M;MOY-INFERIEURE;B
LANCIA;GO;88.0;122.0;1485;BERLINE;M;MOY-INFERIEURE;C
LANCIA;GO;139.5;149.0;1505;BERLINE;M;MOY-INFERIEURE;D
LANCIA;GO;85.0;122.0;1485;BERLINE;M;MOY-INFERIEURE;C
LANCIA;GO;121.0;135.0;1505;BERLINE;M;MOY-INFERIEURE;C
LANCIA;ES;125.0;221.0;1840;CABRIOLET;A;SUPERIEURE;F
LANCIA;ES;70.0;130.0;1235;MINISPACE;M;INFERIEURE;C
LANCIA;ES;70.0;140.0;1230;MINISPACE;M;INFERIEURE;C
LANCIA;GO;70.0;109.0;1280;MINISPACE;M;INFERIEURE;B
LANCIA;GO;70.0;114.0;1275;MINISPACE;M;INFERIEURE;B
LANCIA;ES;210.0;219.0;1876;BERLINE;A;LUXE;F
LANCIA;ES;210.0;227.0;1876;BERLINE;A;LUXE;F
LANCIA;ES;210.0;229.0;2002;BERLINE;A;LUXE;F
LANCIA;GO;176.0;185.0;2038;BERLINE;A;LUXE;E
LANCIA;GO;176.0;191.0;2038;BERLINE;A;LUXE;E
LANCIA;GO;140.0;185.0;2038;BERLINE;A;LUXE;E
LANCIA;GO;130.9;207.0;2242;MONOSPACE;A;SUPERIEURE;F
LANCIA;GO;120.0;207.0;2242;MONOSPACE;A;SUPERIEURE;F
LANCIA;ES;208.0;252.0;2091;MONOSPACE;A;SUPERIEURE;G
LANCIA;ES;51.0;115.0;1040;BERLINE;M;INFERIEURE;B
LANCIA;ES;51.0;120.0;1040;BERLINE;M;INFERIEURE;B
LANCIA;GO;70.0;99.0;1125;BERLINE;M;INFERIEURE;A
LANCIA;ES;62.5;97.0;1055;BERLINE;A;INFERIEURE;A
LANCIA;ES;62.5;95.0;1055;BERLINE;A;INFERIEURE;A
LANCIA;ES;62.5;99.0;1050;BERLINE;M;INFERIEURE;A
LANCIA;ES;62.5;97.0;1050;BERLINE;M;INFERIEURE;A
LEXUS;ES;154.0;207.0;1715;BERLINE;A;LUXE;F
LEXUS;ES;154.0;209.0;1715;BERLINE;A;LUXE;F
LEXUS;ES;154.0;211.0;1715;BERLINE;A;LUXE;F
LEXUS;ES;311.0;270.0;1775;BERLINE;A;SUPERIEURE;G
LEXUS;GO;130.0;144.0;1615;BERLINE;M;SUPERIEURE;D
LEXUS;GO;110.0;134.0;1615;BERLINE;M;SUPERIEURE;C
LEXUS;ES;153.0;194.0;1605;BERLINE;A;SUPERIEURE;E
LEXUS;ES;153.0;213.0;1805;CABRIOLET;A;SUPERIEURE;F
LEXUS;ES;412.0;379.0;1555;COUPE;A;LUXE;G
LEXUS;ES;412.0;379.0;1615;COUPE;A;LUXE;G
LEXUS;ES;420.0;379.0;1585;COUPE;A;LUXE;G
LEXUS;ES;420.0;379.0;1625;COUPE;A;LUXE;G
LEXUS;ES;280.0;261.0;2020;BERLINE;A;LUXE;G
LEXUS;ES;285.0;249.0;2015;BERLINE;A;LUXE;F
LEXUS;ES;285.0;249.0;2055;BERLINE;A;LUXE;F
LEXUS;ES;270.0;274.0;2160;BERLINE;A;LUXE;G
LEXUS;ES;272.0;263.0;2155;BERLINE;A;LUXE;G
LEXUS;ES;204.0;250.0;2050;TS TERRAINS/CHEMINS;A;LUXE;G
LOTUS;ES;100.0;149.0;951;CABRIOLET;M;MOY-SUPERIEURE;D
LOTUS;ES;161.8;175.0;999;CABRIOLET;M;MOY-SUPERIEURE;E
LOTUS;ES;206.0;217.0;1458;COUPE;M;LUXE;F
LOTUS;ES;206.0;210.0;1511;COUPE;A;LUXE;F
LOTUS;ES;257.5;229.0;1511;COUPE;M;LUXE;F
LOTUS;ES;257.5;224.0;1517;COUPE;A;LUXE;F
LOTUS;ES;257.5;236.0;1251;COUPE;M;SUPERIEURE;F
LOTUS;ES;257.5;236.0;1241;COUPE;M;SUPERIEURE;F
MASERATI;ES;331.0;337.0;2055;CABRIOLET;A;LUXE;G
MASERATI;ES;338.0;337.0;2055;CABRIOLET;A;LUXE;G
MASERATI;ES;298.0;330.0;1955;CABRIOLET;A;LUXE;G
MASERATI;ES;338.0;360.0;1955;COUPE;A;LUXE;G
MASERATI;ES;338.0;337.0;1845;CABRIOLET;A;LUXE;G
MASERATI;ES;338.0;331.0;1955;COUPE;A;LUXE;G
MASERATI;ES;390.0;274.0;2025;BERLINE;A;LUXE;G
MAYBACH;ES;405.0;350.0;3115;BERLINE;A;LUXE;G
MAYBACH;ES;405.0;350.0;2735;BERLINE;A;LUXE;G
MAYBACH;ES;463.0;368.0;2735;BERLINE;A;LUXE;G
MAYBACH;ES;405.0;350.0;2855;BERLINE;A;LUXE;G
MAYBACH;ES;405.0;350.0;2905;BERLINE;A;LUXE;G
MAYBACH;ES;463.0;368.0;2855;BERLINE;A;LUXE;G
MAYBACH;ES;463.0;368.0;2905;BERLINE;A;LUXE;G
MAZDA;ES;75.0;132.0;1040;BERLINE;M;INFERIEURE;C
MAZDA;ES;55.0;115.0;1030;BERLINE;M;INFERIEURE;B
MAZDA;ES;75.0;132.0;1045;BERLINE;M;INFERIEURE;C
MAZDA;ES;75.0;145.0;1065;BERLINE;A;INFERIEURE;D
MAZDA;GO;70.0;110.0;1100;BERLINE;M;INFERIEURE;B
MAZDA;ES;62.0;115.0;1035;BERLINE;M;INFERIEURE;B
MAZDA;ES;55.0;115.0;1035;BERLINE;M;INFERIEURE;B
MAZDA;ES;191.0;219.0;1470;BERLINE;M;MOY-INFERIEURE;F
MAZDA;GO;136.0;142.0;1465;BERLINE;M;MOY-INFERIEURE;D
MAZDA;ES;110.0;175.0;1360;BERLINE;A;MOY-INFERIEURE;E
MAZDA;ES;110.0;157.0;1355;BERLINE;M;MOY-INFERIEURE;D
MAZDA;GO;85.0;115.0;1330;BERLINE;M;INFERIEURE;B
MAZDA;ES;77.0;144.0;1270;BERLINE;M;MOY-INFERIEURE;D
MAZDA;ES;85.0;168.0;1470;MONOSPACE;M;MOY-INFERIEURE;E
MAZDA;ES;110.0;159.0;1485;MONOSPACE;M;MOY-INFERIEURE;D
MAZDA;GO;85.0;138.0;1490;MONOSPACE;M;MOY-INFERIEURE;C
MAZDA;ES;141.0;148.0;1435;BERLINE;A;MOY-SUPERIEURE;D
MAZDA;ES;121.0;135.0;1385;BERLINE;M;MOY-SUPERIEURE;C
MAZDA;ES;141.0;150.0;1450;BREAK;A;MOY-SUPERIEURE;D
MAZDA;ES;121.0;136.0;1395;BREAK;M;MOY-SUPERIEURE;C
MAZDA;GO;110.0;108.0;1480;BERLINE;M;MOY-SUPERIEURE;B
MAZDA;GO;110.0;127.0;1495;BERLINE;A;MOY-SUPERIEURE;C
MAZDA;GO;129.0;119.0;1480;BERLINE;M;MOY-SUPERIEURE;B
MAZDA;GO;129.0;127.0;1495;BERLINE;A;MOY-SUPERIEURE;C
MAZDA;GO;110.0;116.0;1495;BREAK;M;MOY-SUPERIEURE;B
MAZDA;GO;110.0;129.0;1505;BREAK;A;MOY-SUPERIEURE;C
MAZDA;GO;129.0;121.0;1495;BREAK;M;MOY-SUPERIEURE;C
MAZDA;GO;129.0;129.0;1505;BREAK;A;MOY-SUPERIEURE;C
MAZDA;GO;132.0;140.0;1555;BERLINE;M;MOY-SUPERIEURE;C
MAZDA;GO;95.0;133.0;1550;BERLINE;M;MOY-SUPERIEURE;C
MAZDA;ES;114.0;159.0;1433;BERLINE;M;MOY-SUPERIEURE;D
MAZDA;ES;114.0;176.0;1463;BERLINE;A;MOY-SUPERIEURE;E
MAZDA;GO;132.0;141.0;1575;BREAK;M;MOY-SUPERIEURE;D
MAZDA;GO;95.0;135.0;1565;BREAK;M;MOY-SUPERIEURE;C
MAZDA;ES;121.0;139.0;1395;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;C
MAZDA;GO;110.0;119.0;1495;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;B
MAZDA;GO;110.0;139.0;1505;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;C
MAZDA;ES;118.0;155.0;1450;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;D
MAZDA;ES;118.0;155.0;1480;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;D
MAZDA;GO;110.0;136.0;1555;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;C
MAZDA;GO;110.0;144.0;1570;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;D
MAZDA;GO;129.0;136.0;1555;TS TERRAINS/CHEMINS;M;MOY-INFERIEURE;C
MAZDA;GO;129.0;144.0;1570;TS TERRAINS/CHEMINS;A;MOY-INFERIEURE;D
MAZDA;ES;93.0;167.0;1150;CABRIOLET;M;MOY-INFERIEURE;E
MAZDA;ES;118.0;181.0;1165;CABRIOLET;M;MOY-INFERIEURE;E
MAZDA;ES;118.0;188.0;1175;CABRIOLET;A;MOY-INFERIEURE;E
MERCEDES AMG;ES;265.0;161.0;1555;BERLINE;A;MOY-INFERIEURE;E
MERCEDES AMG;ES;265.0;165.0;1555;BERLINE;A;MOY-INFERIEURE;E
MERCEDES AMG;ES;336.0;280.0;1730;BERLINE;A;SUPERIEURE;G
MERCEDES AMG;ES;358.0;280.0;1730;BERLINE;A;SUPERIEURE;G
MERCEDES AMG;ES;373.0;280.0;1730;BERLINE;A;SUPERIEURE;G
MERCEDES AMG;ES;336.0;285.0;1795;BREAK;A;SUPERIEURE;G
MERCEDES AMG;ES;358.0;285.0;1795;BREAK;A;SUPERIEURE;G
MERCEDES AMG;ES;373.0;285.0;1795;BREAK;A;SUPERIEURE;G
MERCEDES AMG;ES;410.0;235.0;1955;COUPE;A;LUXE;F
MERCEDES AMG;ES;410.0;248.0;2025;COUPE;A;LUXE;F
MERCEDES AMG;ES;430.0;235.0;1955;COUPE;A;LUXE;F
MERCEDES AMG;ES;430.0;248.0;2025;COUPE;A;LUXE;F
MERCEDES AMG;ES;410.0;231.0;1870;COUPE;A;LUXE;F
MERCEDES AMG;ES;410.0;243.0;1945;COUPE;A;LUXE;F
MERCEDES AMG;ES;430.0;231.0;1870;COUPE;A;LUXE;F
MERCEDES AMG;ES;430.0;243.0;1945;COUPE;A;LUXE;F
MERCEDES AMG;ES;410.0;230.0;1840;BERLINE;A;LUXE;F
MERCEDES AMG;ES;410.0;230.0;1845;BERLINE;A;LUXE;F
MERCEDES AMG;ES;410.0;242.0;1920;BERLINE;A;LUXE;F
MERCEDES AMG;ES;430.0;230.0;1840;BERLINE;A;LUXE;F
MERCEDES AMG;ES;430.0;232.0;1870;BERLINE;A;LUXE;F
MERCEDES AMG;ES;430.0;242.0;1940;BERLINE;A;LUXE;F
MERCEDES AMG;ES;386.0;234.0;1945;BREAK;A;LUXE;F
MERCEDES AMG;ES;410.0;234.0;1945;BREAK;A;LUXE;F
MERCEDES AMG;ES;410.0;246.0;2025;BREAK;A;LUXE;F
MERCEDES AMG;ES;430.0;234.0;1955;BREAK;A;LUXE;F
MERCEDES AMG;ES;430.0;246.0;2045;BREAK;A;LUXE;F
MERCEDES AMG;ES;386.0;276.0;2345;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES AMG;ES;410.0;276.0;2345;TS TERRAINS/CHEMINS;A;LUXE;G
MERCEDES AMG;ES;395.0;231.0;1845;BERLINE;A;LUXE;F
MERCEDES AMG;ES;415.0;231.0;1845;BERLINE;A;LUXE;F
MERCEDES AMG;ES;463.0;270.0;1950;BERLINE;A;LUXE;G
MERCEDES AMG;ES;310.0;195.0;1610;CABRIOLET;A;LUXE;E
MERCEDES AMG;ES;420.0;308.0;1695;COUPE;A;LUXE;G
